2747,C_2747,Hypermutated B cell,3
2748,C_2748,Macrophage,12
2749,C_2749,Regulatory CD4 T cell,21
2750,C_2750,Regulatory CD4 T cell,21
2751,C_2751,Macrophage,12
2752,C_2752,CD8+ MAIT-like T cell,21
2753,C_2753,Regulatory CD4 T cell,21
2754,C_2754,Regulatory CD4 T cell,21
2755,C_2755,CD8+ MAIT-like T cell,21
2756,C_2756,Dendritic cell,5
2757,C_2757,Macrophage,12
2758,C_2758,Regulatory CD4 T cell,21
2759,C_2759,Macrophage,12
2760,C_2760,CD8+ cytotoxic lymphocyte T cell,21
2761,C_2761,Regulatory CD4 T cell,21
2762,C_2762,CD8+ cytotoxic lymphocyte T cell,21
2763,C_2763,Dendritic cell,5
2764,C_2764,Dendritic cell,5
2765,C_2765,CD8+ MAIT-like T cell,21
2766,C_2766,Regulatory CD4 T cell,21
2767,C_2767,Regulatory CD4 T cell,21
2768,C_2768,Hypermutated B cell,3
2769,C_2769,Regulatory CD4 T cell,21
2770,C_2770,Hypermutated B cell,3
2771,C_2771,Dendritic cell,5
2772,C_2772,Plasmacytoid dendritic cell,5
2773,C_2773,CD8+ MAIT-like T cell,21
2774,C_2774,Dendritic cell,5
2775,C_2775,Macrophage,12
2776,C_2776,Macrophage,12
2777,C_2777,CD8+ MAIT-like T cell,21
2778,C_2778,Macrophage,12
2779,C_2779,Regulatory CD4 T cell,21
2780,C_2780,Macrophage,12
2781,C_2781,GD CD8+ T cell,21
2782,C_2782,Dendritic cell,5
2783,C_2783,Regulatory CD4 T cell,21
2784,C_2784,Plasmacytoid dendritic cell,5
2785,C_2785,Macrophage,12
2786,C_2786,Hypermutated B cell,3
2787,C_2787,Macrophage,12
2788,C_2788,Regulatory CD4 T cell,21
2789,C_2789,Macrophage,12
2790,C_2790,CD8+ MAIT-like T cell,21
2791,C_2791,Plasmacytoid dendritic cell,5
2792,C_2792,Plasmacytoid dendritic cell,5
2793,C_2793,Regulatory CD4 T cell,21
2794,C_2794,Regulatory CD4 T cell,21
2795,C_2795,Regulatory CD4 T cell,21
2796,C_2796,Regulatory CD4 T cell,21
2797,C_2797,CD8+ MAIT-like T cell,21
2798,C_2798,CD8+ MAIT-like T cell,21
2799,C_2799,CD8+ MAIT-like T cell,21
2800,C_2800,Dendritic cell,5
2801,C_2801,CD8+ MAIT-like T cell,21
2802,C_2802,Regulatory CD4 T cell,21
2803,C_2803,Plasmacytoid dendritic cell,5
2804,C_2804,Regulatory CD4 T cell,21
2805,C_2805,CD8+ MAIT-like T cell,21
2806,C_2806,CD8+ MAIT-like T cell,21
2807,C_2807,CD8+ MAIT-like T cell,21
2808,C_2808,Dendritic cell,5
2809,C_2809,Dendritic cell,5
2810,C_2810,Macrophage,12
2811,C_2811,Regulatory CD4 T cell,21
2812,C_2812,Regulatory CD4 T cell,21
2813,C_2813,Regulatory CD4 T cell,21
2814,C_2814,Dendritic cell,5
2815,C_2815,Plasmacytoid dendritic cell,5
2816,C_2816,Hypermutated B cell,3
2817,C_2817,Dendritic cell,5
2818,C_2818,CD8+ cytotoxic lymphocyte T cell,21
2819,C_2819,CD8+ MAIT-like T cell,21
2820,C_2820,Regulatory CD4 T cell,21
2821,C_2821,Regulatory CD4 T cell,21
2822,C_2822,Regulatory CD4 T cell,21
2823,C_2823,CD8+ MAIT-like T cell,21
2824,C_2824,Dendritic cell,5
2825,C_2825,Regulatory CD4 T cell,21
2826,C_2826,CD8+ MAIT-like T cell,21
2827,C_2827,CD8+ MAIT-like T cell,21
2828,C_2828,Regulatory CD4 T cell,21
2829,C_2829,Macrophage,12
2830,C_2830,Macrophage,12
2831,C_2831,CD8+ MAIT-like T cell,21
2832,C_2832,Regulatory CD4 T cell,21
2833,C_2833,Regulatory CD4 T cell,21
2834,C_2834,Dendritic cell,5
2835,C_2835,Plasmacytoid dendritic cell,5
2836,C_2836,Macrophage,12
2837,C_2837,CD8+ cytotoxic lymphocyte T cell,21
2838,C_2838,Macrophage,12
2839,C_2839,CD8+ MAIT-like T cell,21
2840,C_2840,CD8+ MAIT-like T cell,21
2841,C_2841,Plasmacytoid dendritic cell,5
2842,C_2842,Macrophage,12
2843,C_2843,Macrophage,12
2844,C_2844,Macrophage,12
2845,C_2845,CD8+ MAIT-like T cell,21
2846,C_2846,Macrophage,12
2847,C_2847,Macrophage,12
2848,C_2848,CD8+ MAIT-like T cell,21
2849,C_2849,Regulatory CD4 T cell,21
2850,C_2850,Dividing T cell,21
2851,C_2851,Macrophage,12
2852,C_2852,Regulatory CD4 T cell,21
2853,C_2853,CD8+ cytotoxic lymphocyte T cell,21
2854,C_2854,CD8+ cytotoxic lymphocyte T cell,21
2855,C_2855,GD CD8+ T cell,21
2856,C_2856,Regulatory CD4 T cell,21
2857,C_2857,CD8+ cytotoxic lymphocyte T cell,21
2858,C_2858,Macrophage,12
2859,C_2859,Dividing T cell,21
2860,C_2860,Dendritic cell,5
2861,C_2861,Dividing T cell,21
2862,C_2862,Regulatory CD4 T cell,21
2863,C_2863,Dendritic cell,5
2864,C_2864,Regulatory CD4 T cell,21
2865,C_2865,Dividing T cell,21
2866,C_2866,Macrophage,12
2867,C_2867,Dendritic cell,5
2868,C_2868,CD8+ cytotoxic lymphocyte T cell,21
2869,C_2869,Macrophage,12
2870,C_2870,Macrophage,12
2871,C_2871,GD CD8+ T cell,21
2872,C_2872,CD8+ MAIT-like T cell,21
2873,C_2873,Macrophage,12
2874,C_2874,Dendritic cell,5
2875,C_2875,CD8+ MAIT-like T cell,21
2876,C_2876,Macrophage,12
2877,C_2877,Macrophage,12
2878,C_2878,Macrophage,12
2879,C_2879,Macrophage,12
2880,C_2880,Regulatory CD4 T cell,21
2881,C_2881,Macrophage,12
2882,C_2882,Regulatory CD4 T cell,21
2883,C_2883,Plasmacytoid dendritic cell,5
2884,C_2884,Macrophage,12
2885,C_2885,Macrophage,12
2886,C_2886,Dendritic cell,5
2887,C_2887,Dividing T cell,21
2888,C_2888,CD8+ MAIT-like T cell,21
2889,C_2889,Macrophage,12
2890,C_2890,Dendritic cell,5
2891,C_2891,Dividing T cell,21
2892,C_2892,CD8+ MAIT-like T cell,21
2893,C_2893,Regulatory CD4 T cell,21
2894,C_2894,CD8+ MAIT-like T cell,21
2895,C_2895,Dividing T cell,21
2896,C_2896,CD8+ MAIT-like T cell,21
2897,C_2897,Dendritic cell,5
2898,C_2898,Macrophage,12
2899,C_2899,Dendritic cell,5
2900,C_2900,Dendritic cell,5
2901,C_2901,Macrophage,12
2902,C_2902,Dividing T cell,21
2903,C_2903,Plasmacytoid dendritic cell,5
2904,C_2904,Macrophage,12
2905,C_2905,Macrophage,12
2906,C_2906,Dividing T cell,21
2907,C_2907,Macrophage,12
2908,C_2908,Dendritic cell,5
2909,C_2909,Dividing T cell,21
2910,C_2910,Regulatory CD4 T cell,21
2911,C_2911,GD CD8+ T cell,21
2912,C_2912,Macrophage,12
2913,C_2913,CD8+ MAIT-like T cell,21
2914,C_2914,Macrophage,12
2915,C_2915,CD8+ cytotoxic lymphocyte T cell,21
2916,C_2916,Macrophage,12
2917,C_2917,Regulatory CD4 T cell,21
2918,C_2918,Dividing T cell,21
2919,C_2919,Macrophage,12
2920,C_2920,Activated dendritic cell,5
2921,C_2921,Plasmacytoid dendritic cell,5
2922,C_2922,Regulatory CD4 T cell,21
2923,C_2923,Regulatory CD4 T cell,21
2924,C_2924,CD8+ MAIT-like T cell,21
2925,C_2925,Dividing T cell,21
2926,C_2926,Dendritic cell,5
2927,C_2927,Regulatory CD4 T cell,21
2928,C_2928,Regulatory CD4 T cell,21
2929,C_2929,Macrophage,12
2930,C_2930,CD8+ MAIT-like T cell,21
2931,C_2931,CD8+ cytotoxic lymphocyte T cell,21
2932,C_2932,Dendritic cell,5
2933,C_2933,Macrophage,12
2934,C_2934,Plasmacytoid dendritic cell,5
2935,C_2935,GD CD8+ T cell,21
2936,C_2936,CD8+ MAIT-like T cell,21
2937,C_2937,Macrophage,12
2938,C_2938,Dividing T cell,21
2939,C_2939,Macrophage,12
2940,C_2940,Dendritic cell,5
2941,C_2941,Dendritic cell,5
2942,C_2942,Regulatory CD4 T cell,21
2943,C_2943,Macrophage,12
2944,C_2944,CD8+ MAIT-like T cell,21
2945,C_2945,CD8+ MAIT-like T cell,21
2946,C_2946,Dendritic cell,5
2947,C_2947,CD8+ cytotoxic lymphocyte T cell,21
2948,C_2948,CD8+ cytotoxic lymphocyte T cell,21
2949,C_2949,Plasmacytoid dendritic cell,5
2950,C_2950,Dendritic cell,5
2951,C_2951,CD8+ cytotoxic lymphocyte T cell,21
2952,C_2952,GD CD8+ T cell,21
2953,C_2953,Macrophage,12
2954,C_2954,CD8+ MAIT-like T cell,21
2955,C_2955,Macrophage,12
2956,C_2956,CD8+ cytotoxic lymphocyte T cell,21
2957,C_2957,Regulatory CD4 T cell,21
2958,C_2958,Macrophage,12
2959,C_2959,Macrophage,12
2960,C_2960,Macrophage,12
2961,C_2961,Regulatory CD4 T cell,21
2962,C_2962,Macrophage,12
2963,C_2963,Macrophage,12
2964,C_2964,Dendritic cell,5
2965,C_2965,Dendritic cell,5
2966,C_2966,Macrophage,12
2967,C_2967,Dendritic cell,5
2968,C_2968,Dendritic cell,5
2969,C_2969,Macrophage,12
2970,C_2970,Macrophage,12
2971,C_2971,GD CD8+ T cell,21
2972,C_2972,Macrophage,12
2973,C_2973,Dendritic cell,5
2974,C_2974,Dendritic cell,5
2975,C_2975,Dendritic cell,5
2976,C_2976,CD8+ MAIT-like T cell,21
2977,C_2977,Dendritic cell,5
2978,C_2978,Dendritic cell,5
2979,C_2979,CD8+ cytotoxic lymphocyte T cell,21
2980,C_2980,Macrophage,12
2981,C_2981,CD8+ MAIT-like T cell,21
2982,C_2982,Dendritic cell,5
2983,C_2983,Dendritic cell,5
2984,C_2984,Dendritic cell,5
2985,C_2985,Dendritic cell,5
2986,C_2986,CD8+ MAIT-like T cell,21
2987,C_2987,Dendritic cell,5
2988,C_2988,Dividing T cell,21
2989,C_2989,Macrophage,12
2990,C_2990,Macrophage,12
2991,C_2991,GD CD8+ T cell,21
2992,C_2992,Hypermutated B cell,3
2993,C_2993,Macrophage,12
2994,C_2994,Dendritic cell,5
2995,C_2995,Dividing T cell,21
2996,C_2996,Macrophage,12
2997,C_2997,Dividing T cell,21
2998,C_2998,Macrophage,12
2999,C_2999,Macrophage,12
3000,C_3000,Dendritic cell,5
3001,C_3001,Dendritic cell,5
3002,C_3002,Dendritic cell,5
3003,C_3003,Dendritic cell,5
3004,C_3004,Dendritic cell,5
3005,C_3005,Dendritic cell,5
3006,C_3006,Dendritic cell,5
3007,C_3007,Dendritic cell,5
3008,C_3008,Dividing T cell,21
3009,C_3009,CD8+ cytotoxic lymphocyte T cell,21
3010,C_3010,CD8+ MAIT-like T cell,21
3011,C_3011,CD8+ MAIT-like T cell,21
3012,C_3012,Dendritic cell,5
3013,C_3013,Dendritic cell,5
3014,C_3014,Dendritic cell,5
3015,C_3015,Macrophage,12
3016,C_3016,Dendritic cell,5
3017,C_3017,Dendritic cell,5
3018,C_3018,Macrophage,12
3019,C_3019,Dividing T cell,21
3020,C_3020,Dendritic cell,5
3021,C_3021,CD8+ MAIT-like T cell,21
3022,C_3022,Regulatory CD4 T cell,21
3023,C_3023,Plasmacytoid dendritic cell,5
3024,C_3024,Regulatory CD4 T cell,21
3025,C_3025,Macrophage,12
3026,C_3026,CD8+ cytotoxic lymphocyte T cell,21
3027,C_3027,Macrophage,12
3028,C_3028,Macrophage,12
3029,C_3029,Dendritic cell,5
3030,C_3030,Macrophage,12
3031,C_3031,Macrophage,12
3032,C_3032,CD8+ MAIT-like T cell,21
3033,C_3033,Macrophage,12
3034,C_3034,Macrophage,12
3035,C_3035,CD8+ cytotoxic lymphocyte T cell,21
3036,C_3036,Dendritic cell,5
3037,C_3037,Dendritic cell,5
3038,C_3038,Macrophage,12
3039,C_3039,Dendritic cell,5
3040,C_3040,Dendritic cell,5
3041,C_3041,Dendritic cell,5
3042,C_3042,Dendritic cell,5
3043,C_3043,Macrophage,12
3044,C_3044,Dendritic cell,5
3045,C_3045,GD CD8+ T cell,21
3046,C_3046,Dividing T cell,21
3047,C_3047,Dividing T cell,21
3048,C_3048,CD8+ MAIT-like T cell,21
3049,C_3049,Dendritic cell,5
3050,C_3050,CD8+ cytotoxic lymphocyte T cell,21
3051,C_3051,Macrophage,12
3052,C_3052,Regulatory CD4 T cell,21
3053,C_3053,CD8+ MAIT-like T cell,21
3054,C_3054,Dendritic cell,5
3055,C_3055,CD8+ MAIT-like T cell,21
3056,C_3056,CD8+ cytotoxic lymphocyte T cell,21
3057,C_3057,Macrophage,12
3058,C_3058,Plasmacytoid dendritic cell,5
3059,C_3059,Dividing T cell,21
3060,C_3060,CD8+ MAIT-like T cell,21
3061,C_3061,CD8+ cytotoxic lymphocyte T cell,21
3062,C_3062,Dendritic cell,5
3063,C_3063,Dividing T cell,21
3064,C_3064,CD8+ MAIT-like T cell,21
3065,C_3065,Dendritic cell,5
3066,C_3066,Dividing T cell,21
3067,C_3067,Dendritic cell,5
3068,C_3068,Macrophage,12
3069,C_3069,Dendritic cell,5
3070,C_3070,Dendritic cell,5
3071,C_3071,Hypermutated B cell,3
3072,C_3072,Macrophage,12
3073,C_3073,Macrophage,12
3074,C_3074,Macrophage,12
3075,C_3075,CD8+ MAIT-like T cell,21
3076,C_3076,Dividing T cell,21
3077,C_3077,CD8+ cytotoxic lymphocyte T cell,21
3078,C_3078,Macrophage,12
3079,C_3079,Dendritic cell,5
3080,C_3080,Plasmacytoid dendritic cell,5
3081,C_3081,Hypermutated B cell,3
3082,C_3082,Macrophage,12
3083,C_3083,CD8+ MAIT-like T cell,21
3084,C_3084,Macrophage,12
3085,C_3085,Macrophage,12
3086,C_3086,CD8+ MAIT-like T cell,21
3087,C_3087,Macrophage,12
3088,C_3088,GD CD8+ T cell,21
3089,C_3089,Dendritic cell,5
3090,C_3090,Dendritic cell,5
3091,C_3091,Dividing T cell,21
3092,C_3092,CD8+ MAIT-like T cell,21
3093,C_3093,Regulatory CD4 T cell,21
3094,C_3094,Dendritic cell,5
3095,C_3095,Dendritic cell,5
3096,C_3096,Dendritic cell,5
3097,C_3097,Dendritic cell,5
3098,C_3098,CD8+ MAIT-like T cell,21
3099,C_3099,Regulatory CD4 T cell,21
3100,C_3100,Plasmacytoid dendritic cell,5
3101,C_3101,Macrophage,12
3102,C_3102,Dendritic cell,5
3103,C_3103,Plasmacytoid dendritic cell,5
3104,C_3104,Dendritic cell,5
3105,C_3105,CD8+ MAIT-like T cell,21
3106,C_3106,Dendritic cell,5
3107,C_3107,Plasmacytoid dendritic cell,5
3108,C_3108,Hypermutated B cell,3
3109,C_3109,Regulatory CD4 T cell,21
3110,C_3110,Macrophage,12
3111,C_3111,Macrophage,12
3112,C_3112,Dendritic cell,5
3113,C_3113,Macrophage,12
3114,C_3114,Dendritic cell,5
3115,C_3115,Dividing T cell,21
3116,C_3116,CD8+ MAIT-like T cell,21
3117,C_3117,Macrophage,12
3118,C_3118,Macrophage,12
3119,C_3119,Hypermutated B cell,3
3120,C_3120,CD8+ MAIT-like T cell,21
3121,C_3121,Dividing T cell,21
3122,C_3122,Dividing T cell,21
3123,C_3123,CD8+ MAIT-like T cell,21
3124,C_3124,Dendritic cell,5
3125,C_3125,Macrophage,12
3126,C_3126,Plasmacytoid dendritic cell,5
3127,C_3127,Hypermutated B cell,3
3128,C_3128,Macrophage,12
3129,C_3129,Dendritic cell,5
3130,C_3130,Dendritic cell,5
3131,C_3131,Dendritic cell,5
3132,C_3132,Macrophage,12
3133,C_3133,Dendritic cell,5
3134,C_3134,Macrophage,12
3135,C_3135,CD8+ MAIT-like T cell,21
3136,C_3136,Hypermutated B cell,3
3137,C_3137,Dendritic cell,5
3138,C_3138,Macrophage,12
3139,C_3139,CD8+ MAIT-like T cell,21
3140,C_3140,CD8+ MAIT-like T cell,21
3141,C_3141,Dendritic cell,5
3142,C_3142,CD8+ MAIT-like T cell,21
3143,C_3143,Dividing T cell,21
3144,C_3144,Macrophage,12
3145,C_3145,Macrophage,12
3146,C_3146,Hypermutated B cell,3
3147,C_3147,Macrophage,12
3148,C_3148,Plasmacytoid dendritic cell,5
3149,C_3149,Plasmacytoid dendritic cell,5
3150,C_3150,Dendritic cell,5
3151,C_3151,GD CD8+ T cell,21
3152,C_3152,Dendritic cell,5
3153,C_3153,Macrophage,12
3154,C_3154,Macrophage,12
3155,C_3155,Macrophage,12
3156,C_3156,Plasmacytoid dendritic cell,5
3157,C_3157,Dendritic cell,5
3158,C_3158,CD8+ cytotoxic lymphocyte T cell,21
3159,C_3159,Regulatory CD4 T cell,21
3160,C_3160,Dendritic cell,5
3161,C_3161,Dendritic cell,5
3162,C_3162,Macrophage,12
3163,C_3163,Macrophage,12
3164,C_3164,Dendritic cell,5
3165,C_3165,Dendritic cell,5
3166,C_3166,Regulatory CD4 T cell,21
3167,C_3167,Macrophage,12
3168,C_3168,Macrophage,12
3169,C_3169,Dendritic cell,5
3170,C_3170,CD8+ MAIT-like T cell,21
3171,C_3171,Dividing T cell,21
3172,C_3172,Regulatory CD4 T cell,21
3173,C_3173,CD8+ cytotoxic lymphocyte T cell,21
3174,C_3174,Macrophage,12
3175,C_3175,Regulatory CD4 T cell,21
3176,C_3176,Dendritic cell,5
3177,C_3177,Dendritic cell,5
3178,C_3178,Regulatory CD4 T cell,21
3179,C_3179,Dendritic cell,5
3180,C_3180,GD CD8+ T cell,21
3181,C_3181,Dendritic cell,5
3182,C_3182,Dendritic cell,5
3183,C_3183,Dendritic cell,5
3184,C_3184,Dendritic cell,5
3185,C_3185,Dendritic cell,5
3186,C_3186,Dendritic cell,5
3187,C_3187,Macrophage,12
3188,C_3188,Dendritic cell,5
3189,C_3189,Hypermutated B cell,3
3190,C_3190,Plasmacytoid dendritic cell,5
3191,C_3191,CD8+ cytotoxic lymphocyte T cell,21
3192,C_3192,Dendritic cell,5
3193,C_3193,Dendritic cell,5
3194,C_3194,Regulatory CD4 T cell,21
3195,C_3195,Macrophage,12
3196,C_3196,Dendritic cell,5
3197,C_3197,Dividing T cell,21
3198,C_3198,Dendritic cell,5
3199,C_3199,CD8+ cytotoxic lymphocyte T cell,21
3200,C_3200,Regulatory CD4 T cell,21
3201,C_3201,Macrophage,12
3202,C_3202,Dendritic cell,5
3203,C_3203,Dendritic cell,5
3204,C_3204,Macrophage,12
3205,C_3205,Dividing T cell,21
3206,C_3206,Dividing T cell,21
3207,C_3207,GD CD8+ T cell,21
3208,C_3208,Dendritic cell,5
3209,C_3209,Hypermutated B cell,3
3210,C_3210,Plasmacytoid dendritic cell,5
3211,C_3211,Dendritic cell,5
3212,C_3212,Macrophage,12
3213,C_3213,Macrophage,12
3214,C_3214,Regulatory CD4 T cell,21
3215,C_3215,Dendritic cell,5
3216,C_3216,Plasmacytoid dendritic cell,5
3217,C_3217,Macrophage,12
3218,C_3218,Dendritic cell,5
3219,C_3219,Plasmacytoid dendritic cell,5
3220,C_3220,Regulatory CD4 T cell,21
3221,C_3221,Macrophage,12
3222,C_3222,Activated dendritic cell,5
3223,C_3223,CD8+ MAIT-like T cell,21
3224,C_3224,Macrophage,12
3225,C_3225,Regulatory CD4 T cell,21
3226,C_3226,Dendritic cell,5
3227,C_3227,Dendritic cell,5
3228,C_3228,Dendritic cell,5
3229,C_3229,Dendritic cell,5
3230,C_3230,Macrophage,12
3231,C_3231,Dendritic cell,5
3232,C_3232,Dendritic cell,5
3233,C_3233,Dendritic cell,5
3234,C_3234,Plasmacytoid dendritic cell,5
3235,C_3235,CD8+ cytotoxic lymphocyte T cell,21
3236,C_3236,CD8+ MAIT-like T cell,21
3237,C_3237,Plasmacytoid dendritic cell,5
3238,C_3238,Hypermutated B cell,3
3239,C_3239,Macrophage,12
3240,C_3240,Dendritic cell,5
3241,C_3241,Dendritic cell,5
3242,C_3242,Dendritic cell,5
3243,C_3243,Dendritic cell,5
3244,C_3244,Dendritic cell,5
3245,C_3245,Regulatory CD4 T cell,21
3246,C_3246,Dendritic cell,5
3247,C_3247,Dendritic cell,5
3248,C_3248,Regulatory CD4 T cell,21
3249,C_3249,Macrophage,12
3250,C_3250,Dendritic cell,5
3251,C_3251,Dendritic cell,5
3252,C_3252,Macrophage,12
3253,C_3253,Dendritic cell,5
3254,C_3254,CD8+ cytotoxic lymphocyte T cell,21
3255,C_3255,Dividing T cell,21
3256,C_3256,Dendritic cell,5
3257,C_3257,Macrophage,12
3258,C_3258,Macrophage,12
3259,C_3259,Hypermutated B cell,3
3260,C_3260,Macrophage,12
3261,C_3261,Dividing T cell,21
3262,C_3262,Macrophage,12
3263,C_3263,Macrophage,12
3264,C_3264,Dendritic cell,5
3265,C_3265,CD8+ MAIT-like T cell,21
3266,C_3266,Dendritic cell,5
3267,C_3267,Dividing T cell,21
3268,C_3268,Activated dendritic cell,5
3269,C_3269,Plasmacytoid dendritic cell,5
3270,C_3270,CD8+ cytotoxic lymphocyte T cell,21
3271,C_3271,Plasmacytoid dendritic cell,5
3272,C_3272,Dividing T cell,21
3273,C_3273,Macrophage,12
3274,C_3274,Macrophage,12
3275,C_3275,CD8+ cytotoxic lymphocyte T cell,21
3276,C_3276,Dendritic cell,5
3277,C_3277,Plasmacytoid dendritic cell,5
3278,C_3278,Dividing T cell,21
3279,C_3279,Dendritic cell,5
3280,C_3280,Dendritic cell,5
3281,C_3281,Dendritic cell,5
3282,C_3282,Dendritic cell,5
3283,C_3283,Dividing T cell,21
3284,C_3284,Dendritic cell,5
3285,C_3285,Macrophage,12
3286,C_3286,Macrophage,12
3287,C_3287,Macrophage,12
3288,C_3288,Plasmacytoid dendritic cell,5
3289,C_3289,Dendritic cell,5
3290,C_3290,Macrophage,12
3291,C_3291,Regulatory CD4 T cell,21
3292,C_3292,Regulatory CD4 T cell,21
3293,C_3293,Dendritic cell,5
3294,C_3294,Dendritic cell,5
3295,C_3295,Dendritic cell,5
3296,C_3296,Macrophage,12
3297,C_3297,Macrophage,12
3298,C_3298,Macrophage,12
3299,C_3299,Dendritic cell,5
3300,C_3300,Dendritic cell,5
3301,C_3301,Dendritic cell,5
3302,C_3302,Dividing T cell,21
3303,C_3303,Macrophage,12
3304,C_3304,Dendritic cell,5
3305,C_3305,Dendritic cell,5
3306,C_3306,Dendritic cell,5
3307,C_3307,Dendritic cell,5
3308,C_3308,Dendritic cell,5
3309,C_3309,Dendritic cell,5
3310,C_3310,GD CD8+ T cell,21
3311,C_3311,Dividing T cell,21
3312,C_3312,Dendritic cell,5
3313,C_3313,Macrophage,12
3314,C_3314,GD CD8+ T cell,21
3315,C_3315,Macrophage,12
3316,C_3316,Dendritic cell,5
3317,C_3317,Macrophage,12
3318,C_3318,Dendritic cell,5
3319,C_3319,Dendritic cell,5
3320,C_3320,Dendritic cell,5
3321,C_3321,Dendritic cell,5
3322,C_3322,Hypermutated B cell,3
3323,C_3323,Dendritic cell,5
3324,C_3324,Dendritic cell,5
3325,C_3325,Dendritic cell,5
3326,C_3326,Dendritic cell,5
3327,C_3327,Plasmacytoid dendritic cell,5
3328,C_3328,Dendritic cell,5
3329,C_3329,Dividing T cell,21
3330,C_3330,Macrophage,12
3331,C_3331,Hypermutated B cell,3
3332,C_3332,Dendritic cell,5
3333,C_3333,CD8+ MAIT-like T cell,21
3334,C_3334,Macrophage,12
3335,C_3335,Dendritic cell,5
3336,C_3336,Regulatory CD4 T cell,21
3337,C_3337,Hypermutated B cell,3
3338,C_3338,GD CD8+ T cell,21
3339,C_3339,Activated dendritic cell,5
3340,C_3340,Dividing T cell,21
3341,C_3341,Dendritic cell,5
3342,C_3342,Dividing T cell,21
3343,C_3343,Plasmacytoid dendritic cell,5
3344,C_3344,Dendritic cell,5
3345,C_3345,Macrophage,12
3346,C_3346,Dendritic cell,5
3347,C_3347,CD8+ cytotoxic lymphocyte T cell,21
3348,C_3348,Macrophage,12
3349,C_3349,Macrophage,12
3350,C_3350,Regulatory CD4 T cell,21
3351,C_3351,Hypermutated B cell,3
3352,C_3352,Dendritic cell,5
3353,C_3353,Plasmacytoid dendritic cell,5
3354,C_3354,CD8+ cytotoxic lymphocyte T cell,21
3355,C_3355,Dendritic cell,5
3356,C_3356,Dendritic cell,5
3357,C_3357,CD8+ cytotoxic lymphocyte T cell,21
3358,C_3358,Plasmacytoid dendritic cell,5
3359,C_3359,Dendritic cell,5
3360,C_3360,Macrophage,12
3361,C_3361,CD8+ cytotoxic lymphocyte T cell,21
3362,C_3362,Plasmacytoid dendritic cell,5
3363,C_3363,CD8+ MAIT-like T cell,21
3364,C_3364,Hypermutated B cell,3
3365,C_3365,Hypermutated B cell,3
3366,C_3366,Dendritic cell,5
3367,C_3367,CD8+ MAIT-like T cell,21
3368,C_3368,Dendritic cell,5
3369,C_3369,Dendritic cell,5
3370,C_3370,Dendritic cell,5
3371,C_3371,CD8+ cytotoxic lymphocyte T cell,21
3372,C_3372,Dendritic cell,5
3373,C_3373,Hypermutated B cell,3
3374,C_3374,Macrophage,12
3375,C_3375,Dendritic cell,5
3376,C_3376,Dendritic cell,5
3377,C_3377,Dendritic cell,5
3378,C_3378,Dendritic cell,5
3379,C_3379,Macrophage,12
3380,C_3380,Macrophage,12
3381,C_3381,Dendritic cell,5
3382,C_3382,Plasmacytoid dendritic cell,5
3383,C_3383,Hypermutated B cell,3
3384,C_3384,Dividing T cell,21
3385,C_3385,Hypermutated B cell,3
3386,C_3386,CD8+ MAIT-like T cell,21
3387,C_3387,Dendritic cell,5
3388,C_3388,Dendritic cell,5
3389,C_3389,Dividing T cell,21
3390,C_3390,Macrophage,12
3391,C_3391,Dendritic cell,5
3392,C_3392,Dividing T cell,21
3393,C_3393,Dendritic cell,5
3394,C_3394,Macrophage,12
3395,C_3395,Dendritic cell,5
3396,C_3396,Dendritic cell,5
3397,C_3397,Dendritic cell,5
3398,C_3398,CD8+ cytotoxic lymphocyte T cell,21
3399,C_3399,Dendritic cell,5
3400,C_3400,Dendritic cell,5
3401,C_3401,Macrophage,12
3402,C_3402,Macrophage,12
3403,C_3403,Dendritic cell,5
3404,C_3404,Macrophage,12
3405,C_3405,Dendritic cell,5
3406,C_3406,CD8+ MAIT-like T cell,21
3407,C_3407,Macrophage,12
3408,C_3408,CD8+ MAIT-like T cell,21
3409,C_3409,Dendritic cell,5
3410,C_3410,Macrophage,12
3411,C_3411,Dendritic cell,5
3412,C_3412,Plasmacytoid dendritic cell,5
3413,C_3413,Dendritic cell,5
3414,C_3414,Macrophage,12
3415,C_3415,Dendritic cell,5
3416,C_3416,Macrophage,12
3417,C_3417,Dendritic cell,5
3418,C_3418,Macrophage,12
3419,C_3419,Dividing T cell,21
3420,C_3420,Dendritic cell,5
3421,C_3421,Macrophage,12
3422,C_3422,Dendritic cell,5
3423,C_3423,Dendritic cell,5
3424,C_3424,Dendritic cell,5
3425,C_3425,Plasmacytoid dendritic cell,5
3426,C_3426,Macrophage,12
3427,C_3427,Macrophage,12
3428,C_3428,Dendritic cell,5
3429,C_3429,CD8+ cytotoxic lymphocyte T cell,21
3430,C_3430,Macrophage,12
3431,C_3431,CD8+ cytotoxic lymphocyte T cell,21
3432,C_3432,Regulatory CD4 T cell,21
3433,C_3433,Hypermutated B cell,3
3434,C_3434,Dendritic cell,5
3435,C_3435,Dendritic cell,5
3436,C_3436,Macrophage,12
3437,C_3437,Dendritic cell,5
3438,C_3438,Dendritic cell,5
3439,C_3439,CD8+ MAIT-like T cell,21
3440,C_3440,Dendritic cell,5
3441,C_3441,Dendritic cell,5
3442,C_3442,CD8+ MAIT-like T cell,21
3443,C_3443,Hypermutated B cell,3
3444,C_3444,Macrophage,12
3445,C_3445,Dendritic cell,5
